Customer ID,Age,Income_Bucket,Gender,State,Region,Marital_Status,No_of_children,Occupation,Vehicle_Segment,No_of_months,Hobbies,On_Call_Offer
27330219,74,2,M,J,Sub-urban,2,4,Research Analyst,Car,27,Gaming,Plan 5
19343365,35,3,M,Y,Sub-urban,2,2,Research Analyst,Car,28,Gaming,Plan 5
68174849,75,1,M,W,Sub-urban,2,4,Research Analyst,Car,31,Gaming,Plan 5
13034277,62,1,M,E,Sub-urban,2,0,Research Analyst,Car,26,Gaming,Plan 5
40428281,19,3,M,R,Sub-urban,2,0,Research Analyst,Car,7,Gaming,Plan 5
87675360,27,1,M,T,Sub-urban,1,3,Research Analyst,Car,16,Gaming,Plan 5
52603687,67,3,M,Y,Sub-urban,1,0,Research Analyst,Car,56,Gaming,Plan 5
84301839,71,2,M,G,Sub-urban,2,1,Research Analyst,Car,8,Gaming,Plan 5
67382473,67,3,M,H,Sub-urban,2,4,Research Analyst,Car,49,Gaming,Plan 5
66519704,45,2,M,F,Sub-urban,1,1,Research Analyst,Car,49,Gaming,Plan 5
50360128,38,2,M,J,Sub-urban,1,0,Research Analyst,Car,59,Gaming,Plan 5
91937210,62,3,M,N,Urban,2,1,Research Analyst,Car,40,Gaming,Plan 5
63075210,69,2,M,X,Urban,1,0,Research Analyst,Car,28,Gaming,Plan 5
54059505,22,2,M,U,Sub-urban,1,2,Research Analyst,Car,49,Gaming,Plan 5
83294258,19,1,M,T,Sub-urban,1,2,Research Analyst,Car,55,Gaming,Plan 5
76829083,58,1,M,Y,Sub-urban,2,0,Research Analyst,Car,52,Gaming,Plan 5
82617849,43,1,M,I,Sub-urban,2,4,Research Analyst,Car,54,Gaming,Plan 5
54766486,70,2,M,O,Sub-urban,2,0,Research Analyst,Car,44,Gaming,Plan 5
40476874,21,1,M,S,Sub-urban,1,2,Research Analyst,Car,21,Gaming,Plan 5
47572344,20,1,M,A,Sub-urban,2,1,Research Analyst,Car,15,Gaming,Plan 5
12024257,34,1,M,S,Sub-urban,2,0,Research Analyst,Car,45,Gaming,Plan 5
98243188,41,2,M,A,Sub-urban,2,1,Research Analyst,Car,34,Gaming,Plan 5
94230322,21,1,M,S,Sub-urban,2,1,Research Analyst,Car,47,Gaming,Plan 5
62177311,63,2,M,A,Sub-urban,2,4,Research Analyst,Car,6,Gaming,Plan 5
25086078,37,3,M,S,Sub-urban,1,1,Research Analyst,Car,51,Gaming,Plan 5
45791575,33,3,M,D,Sub-urban,1,3,Research Analyst,Car,26,Gaming,Plan 5
95073631,57,1,M,F,Sub-urban,2,3,Research Analyst,Car,41,Gaming,Plan 5
33041384,20,1,M,G,Sub-urban,1,3,Research Analyst,Car,53,Music,Plan 5
66661780,43,1,M,G,Sub-urban,2,3,Research Analyst,Car,24,Music,Plan 5
24457313,72,2,M,P,Sub-urban,2,0,Research Analyst,Car,15,Music,Plan 5
48802168,52,2,M,P,Sub-urban,1,0,Research Analyst,Car,52,Music,Plan 5
82465904,65,3,M,P,Sub-urban,1,3,Research Analyst,Car,10,Music,Plan 5
82221968,42,3,M,P,Sub-urban,2,3,Research Analyst,Car,16,Music,Plan 5
98680868,70,3,M,P,Sub-urban,1,3,Research Analyst,Car,37,Music,Plan 5
34232710,68,2,M,P,Sub-urban,2,3,Research Analyst,Car,40,Music,Plan 5
32135565,35,3,M,O,Sub-urban,1,1,Research Analyst,Car,41,Music,Plan 5
99608540,75,2,M,O,Sub-urban,1,4,Research Analyst,Car,59,Music,Plan 5
35420046,26,1,M,O,Sub-urban,2,4,Research Analyst,Car,55,Music,Plan 5
76151638,74,3,M,O,Sub-urban,2,2,Research Analyst,Compact SUV,32,Music,Plan 5
44569141,38,1,M,O,Sub-urban,2,0,Research Analyst,Compact SUV,20,Music,Plan 5
60364286,41,2,M,U,Sub-urban,2,0,Research Analyst,Compact SUV,33,Music,Plan 5
22745174,59,3,M,U,Sub-urban,2,1,Research Analyst,Compact SUV,55,Music,Plan 5
98229303,34,1,M,U,Sub-urban,2,4,Research Analyst,Compact SUV,48,Music,Plan 5
76891409,72,1,M,U,Sub-urban,1,0,Research Analyst,Compact SUV,42,Music,Plan 5
95509422,70,1,M,Y,Sub-urban,2,1,Research Analyst,Compact SUV,56,Music,Plan 5
41780669,42,3,M,Y,Sub-urban,2,1,Research Analyst,Compact SUV,14,Music,Plan 5
94352555,45,1,M,Y,Sub-urban,1,1,Research Analyst,Compact SUV,37,Music,Plan 5
71862895,69,3,M,T,Sub-urban,2,1,Research Analyst,Compact SUV,59,Music,Plan 5
92755868,46,2,M,T,Sub-urban,1,0,Research Analyst,Compact SUV,16,Music,Plan 5
36427947,38,2,M,R,Sub-urban,1,1,Research Analyst,Compact SUV,43,Music,Plan 5
80001464,61,2,M,R,Sub-urban,2,0,Research Analyst,Compact SUV,30,Music,Plan 5
45178591,22,2,M,E,Sub-urban,2,4,Research Analyst,Compact SUV,16,Music,Plan 5
28040677,39,2,M,E,Sub-urban,1,3,Research Analyst,Compact SUV,41,Music,Plan 5
55268118,70,3,M,W,Sub-urban,2,3,Research Analyst,Compact SUV,57,Music,Plan 5
21633713,31,1,M,W,Sub-urban,2,4,Research Analyst,Car,50,Music,Plan 5
49423620,75,1,M,Q,Sub-urban,1,4,Research Analyst,Car,30,Music,Plan 5
57096103,35,1,M,Q,Sub-urban,1,3,Research Analyst,Car,19,Music,Plan 5
63718544,43,3,M,S,Sub-urban,2,3,Research Analyst,Car,18,Music,Plan 5
91722423,59,3,M,S,Sub-urban,1,2,Research Analyst,Car,55,Music,Plan 5
38725635,48,1,M,T,Sub-urban,2,2,Research Analyst,Car,24,Music,Plan 5
70481009,27,1,M,R,Sub-urban,2,3,Research Analyst,Car,57,Music,Plan 5
98153161,59,1,M,E,Sub-urban,2,4,Research Analyst,Car,42,Music,Plan 5
57535507,44,2,M,W,Sub-urban,2,3,Research Analyst,Car,54,Music,Plan 5
47353671,72,1,M,Q,Sub-urban,1,0,Research Analyst,Car,30,Music,Plan 5
20285123,61,3,M,S,Sub-urban,2,0,Research Analyst,Car,50,Music,Plan 5
11652800,64,1,M,D,Sub-urban,2,0,Research Analyst,Car,18,Music,Plan 5
35335325,42,2,M,F,Sub-urban,1,1,Research Analyst,Car,41,Music,Plan 5
57225982,51,2,M,T,Sub-urban,2,0,Research Analyst,Car,57,Music,Plan 5
35675460,63,1,M,G,Sub-urban,1,4,Research Analyst,Car,18,Music,Plan 5
14142616,52,1,M,H,Sub-urban,1,0,Research Analyst,Car,50,Music,Plan 5
49523521,49,3,M,J,Sub-urban,2,1,Research Analyst,Car,60,Music,Plan 5
46043520,27,3,M,K,Sub-urban,2,4,Research Analyst,Car,55,Music,Plan 5
77353549,36,3,M,L,Sub-urban,2,0,Research Analyst,Car,16,Music,Plan 5
57694554,59,3,M,M,Urban,2,1,Research Analyst,Car,24,Music,Plan 5
82613648,67,3,M,N,Urban,2,0,Research Analyst,Car,14,Music,Plan 5
31665417,45,1,M,H,Sub-urban,2,4,Research Analyst,Car,17,Music,Plan 5
70772409,60,3,M,G,Sub-urban,2,2,Research Analyst,Car,60,Music,Plan 5
88042511,37,1,M,F,Sub-urban,1,2,Research Analyst,Car,36,Music,Plan 5
56297771,20,3,M,V,Urban,1,1,Research Analyst,Car,18,Music,Plan 5
30901659,61,1,M,C,Urban,2,2,Research Analyst,Car,51,Music,Plan 5
25552341,65,1,M,D,Sub-urban,2,4,Research Analyst,Car,31,Music,Plan 5
96640051,50,3,M,S,Sub-urban,1,0,Research Analyst,Car,17,Music,Plan 5
20820046,30,3,M,X,Urban,1,0,Research Analyst,Car,33,Music,Plan 5
49636114,49,1,M,T,Sub-urban,2,0,Research Analyst,Car,51,Music,Plan 5
75803039,28,2,M,G,Sub-urban,2,0,Research Analyst,Car,9,Music,Plan 5
31256667,63,1,M,H,Sub-urban,2,2,Research Analyst,Car,32,Music,Plan 5
62555255,72,3,M,U,Sub-urban,2,2,Research Analyst,Car,48,Music,Plan 5
10260080,63,3,M,I,Sub-urban,2,0,Research Analyst,Car,37,Music,Plan 5
43451251,49,2,M,K,Sub-urban,1,1,Research Analyst,Car,34,Music,Plan 5
30758488,53,3,M,L,Sub-urban,1,2,Research Analyst,Car,48,Music,Plan 5
50417438,52,2,M,O,Sub-urban,2,2,Research Analyst,Car,59,Music,Plan 5
77352175,66,2,M,P,Sub-urban,1,1,Research Analyst,Car,58,Music,Plan 5
47256695,59,2,M,Q,Sub-urban,1,3,Research Analyst,Car,24,Music,Plan 5
40328295,19,1,M,W,Sub-urban,1,0,Research Analyst,Car,49,Music,Plan 5
23937321,71,2,M,R,Sub-urban,2,0,Research Analyst,Car,11,Music,Plan 5
92485953,63,3,M,T,Sub-urban,1,1,Research Analyst,Car,52,Music,Plan 5
95813715,27,1,M,Y,Sub-urban,1,0,Research Analyst,Car,23,Music,Plan 5
81111000,59,1,M,U,Sub-urban,1,0,Research Analyst,SUV,26,Music,Plan 1
19725238,75,1,M,I,Sub-urban,1,4,Research Analyst,Compact SUV,36,Music,Plan 5
19339217,22,1,M,K,Sub-urban,2,0,Research Analyst,Car,11,Music,Plan 5
57959370,66,2,M,J,Sub-urban,2,2,Research Analyst,Pick up truck,60,Music,Plan 4
34653840,61,1,M,H,Sub-urban,1,2,Research Analyst,Pick up truck,20,Music,Plan 4
56429092,60,1,M,G,Sub-urban,2,4,Research Analyst,Pick up truck,25,Music,Plan 4
87782392,61,1,M,F,Sub-urban,1,4,Research Analyst,Pick up truck,22,Music,Plan 4
28636375,72,3,M,D,Sub-urban,2,4,Research Analyst,Pick up truck,37,Music,Plan 4
48100745,30,1,M,S,Sub-urban,2,3,Research Analyst,Pick up truck,54,Music,Plan 4
22976787,59,1,M,A,Sub-urban,2,3,Research Analyst,Pick up truck,36,Music,Plan 4
97252270,67,2,M,Z,Urban,1,2,Research Analyst,Pick up truck,55,Music,Plan 5
68354869,68,2,M,X,Urban,1,3,Research Analyst,Pick up truck,29,Music,Plan 5
81904242,45,2,M,C,Urban,2,2,Research Analyst,Pick up truck,20,Music,Plan 5
18627618,30,3,M,V,Urban,2,1,Research Analyst,Pick up truck,25,Music,Plan 5
42425270,64,2,M,B,Urban,1,2,Research Analyst,Pick up truck,49,Music,Plan 5
48149013,70,2,M,N,Urban,2,0,Research Analyst,Pick up truck,16,Music,Plan 5
87128999,68,1,M,M,Urban,1,4,Research Analyst,Pick up truck,47,Music,Plan 5
78239735,56,2,M,M,Urban,2,1,Research Analyst,Pick up truck,22,Music,Plan 5
69785278,75,2,M,N,Urban,2,2,Research Analyst,Pick up truck,54,Music,Plan 5
56925835,45,2,M,B,Urban,2,3,Research Analyst,Pick up truck,10,Music,Plan 5
48814175,59,2,M,V,Urban,1,1,Research Analyst,Pick up truck,20,Music,Plan 5
97397529,22,2,M,C,Urban,2,3,Research Analyst,Pick up truck,18,Music,Plan 5
70150105,54,3,M,X,Urban,1,1,Research Analyst,Pick up truck,47,Music,Plan 5
22519626,35,2,M,Z,Urban,1,3,Research Analyst,Pick up truck,46,Music,Plan 5
76255918,36,1,M,X,Urban,2,0,Research Analyst,Pick up truck,11,Music,Plan 5
60916860,55,3,M,C,Urban,2,1,Research Analyst,Pick up truck,49,Music,Plan 5
74696674,65,1,M,V,Urban,1,4,Research Analyst,Pick up truck,17,Music,Plan 5
48078714,46,3,M,B,Urban,1,4,Research Analyst,Pick up truck,26,Music,Plan 5
34134897,33,3,M,N,Urban,1,3,Research Analyst,Pick up truck,28,Music,Plan 5
79472214,42,2,M,M,Urban,1,4,Research Analyst,Pick up truck,46,Music,Plan 5
51988419,61,3,M,M,Urban,1,4,Research Analyst,Pick up truck,47,Music,Plan 5
52092237,48,1,M,N,Urban,2,1,Research Analyst,Pick up truck,38,Music,Plan 5
88894064,48,1,M,B,Urban,1,0,Research Analyst,Pick up truck,36,Music,Plan 5
62972037,39,3,M,V,Urban,1,4,Research Analyst,Pick up truck,53,Music,Plan 5
80226314,63,1,M,C,Urban,2,3,Research Analyst,Pick up truck,43,Music,Plan 5
62802252,74,1,M,X,Urban,1,3,Research Analyst,Pick up truck,34,Music,Plan 5
21021263,60,2,M,Z,Urban,2,3,Research Analyst,Pick up truck,32,Music,Plan 5
45392288,73,1,M,A,Sub-urban,1,1,Research Analyst,Pick up truck,50,Music,Plan 4
44256859,60,3,M,S,Sub-urban,2,2,Research Analyst,Pick up truck,18,Music,Plan 4
38789396,29,3,M,D,Sub-urban,2,0,Research Analyst,Pick up truck,51,Music,Plan 4
72191966,56,3,M,F,Sub-urban,1,4,Research Analyst,Pick up truck,25,Music,Plan 4
69755370,45,3,M,G,Sub-urban,2,4,Research Analyst,Pick up truck,59,Music,Plan 4
76926458,31,2,M,H,Sub-urban,2,2,Research Analyst,Pick up truck,54,Music,Plan 4
56168783,18,3,M,J,Sub-urban,2,4,Research Analyst,Pick up truck,57,Music,Plan 4
50932930,38,3,M,K,Sub-urban,2,1,Research Analyst,Pick up truck,30,Music,Plan 4
78191143,61,1,M,L,Sub-urban,2,2,Research Analyst,Pick up truck,36,Music,Plan 4
14735275,40,1,M,L,Sub-urban,1,3,Research Analyst,Pick up truck,33,Music,Plan 4
11288056,68,3,M,K,Sub-urban,2,1,Research Analyst,Pick up truck,8,Music,Plan 4
25810853,52,2,M,J,Sub-urban,1,1,Research Analyst,Pick up truck,50,Music,Plan 4
90340331,41,3,M,H,Sub-urban,2,2,Research Analyst,Pick up truck,19,Music,Plan 4
41230603,21,3,M,G,Sub-urban,1,4,Research Analyst,Pick up truck,20,Music,Plan 4
48394391,22,1,M,F,Sub-urban,2,4,Research Analyst,Pick up truck,42,Music,Plan 4
62578466,67,1,M,D,Sub-urban,1,3,Research Analyst,Pick up truck,33,Music,Plan 4
38725032,51,2,M,S,Sub-urban,2,4,Research Analyst,Pick up truck,30,Music,Plan 4
37139278,49,3,M,A,Sub-urban,2,0,Research Analyst,Pick up truck,59,Music,Plan 4
90362874,53,3,M,H,Sub-urban,1,0,Research Analyst,Pick up truck,49,Music,Plan 4
11970340,66,3,M,G,Sub-urban,2,1,Research Analyst,Pick up truck,17,Music,Plan 4
80842840,27,2,M,F,Sub-urban,1,2,Research Analyst,Pick up truck,57,Music,Plan 4
57781452,55,2,M,D,Sub-urban,1,2,Research Analyst,Pick up truck,21,Music,Plan 4
35178372,36,2,M,S,Sub-urban,1,4,Research Analyst,Pick up truck,24,Music,Plan 4
84653002,72,2,M,A,Sub-urban,1,0,Research Analyst,Pick up truck,19,Music,Plan 4
60628717,46,2,M,Z,Urban,2,4,Research Analyst,Pick up truck,40,Music,Plan 5
50518102,71,2,M,X,Urban,2,0,Research Analyst,Pick up truck,22,Music,Plan 5
99632467,74,2,M,C,Urban,1,0,Research Analyst,Pick up truck,10,Music,Plan 5
47808928,61,3,M,V,Urban,2,4,Research Analyst,Pick up truck,42,Music,Plan 5
77507729,38,1,M,B,Urban,1,4,Research Analyst,Pick up truck,32,Music,Plan 5
36554191,30,1,M,N,Urban,2,1,Research Analyst,SUV,13,Music,Plan 5
27213605,65,1,M,M,Urban,2,1,Research Analyst,Compact SUV,26,Music,Plan 2
23529489,25,2,M,M,Urban,2,1,Research Analyst,Car,46,Music,Plan 5
80248654,73,1,M,N,Urban,2,3,Research Analyst,SUV,60,Music,Plan 5
58861880,52,1,M,B,Urban,1,1,Research Analyst,SUV,40,Music,Plan 5
23999416,70,1,M,V,Urban,1,0,Research Analyst,SUV,43,Music,Plan 5
26806306,72,2,M,C,Urban,1,0,Research Analyst,SUV,10,Music,Plan 5
47585089,23,3,M,X,Urban,2,1,Research Analyst,SUV,42,Music,Plan 5
57904223,19,3,M,Z,Urban,2,3,Research Analyst,SUV,48,Music,Plan 5
39137969,47,1,M,X,Urban,1,4,Research Analyst,SUV,19,Music,Plan 5
56588569,38,3,M,C,Urban,2,2,Research Analyst,SUV,39,Music,Plan 5
72490569,52,1,M,V,Urban,1,4,Research Analyst,SUV,58,Music,Plan 5
42117182,33,1,M,B,Urban,1,1,Research Analyst,SUV,6,Music,Plan 5
39650097,19,1,M,N,Urban,2,4,Research Analyst,SUV,28,Music,Plan 5
77437511,66,3,M,M,Urban,1,2,Research Analyst,SUV,54,Music,Plan 5
15498579,49,1,M,M,Urban,2,0,Research Analyst,SUV,49,Music,Plan 5
64930821,23,1,M,N,Urban,1,1,Research Analyst,SUV,16,Music,Plan 5
95464007,28,3,M,B,Urban,1,1,Research Analyst,SUV,40,Music,Plan 5
15155888,38,3,M,V,Urban,1,0,Research Analyst,SUV,12,Music,Plan 5
70797408,37,2,M,C,Urban,2,3,Research Analyst,SUV,40,Music,Plan 5
18580149,53,1,M,X,Urban,2,2,Research Analyst,SUV,54,Music,Plan 5
75695442,55,3,M,Z,Urban,1,3,Research Analyst,SUV,40,Music,Plan 5
73662625,21,3,M,A,Sub-urban,2,4,Research Analyst,SUV,35,Music,Plan 1
95400097,53,3,M,S,Sub-urban,1,2,Research Analyst,SUV,13,Music,Plan 1
78067808,40,2,M,D,Sub-urban,2,0,Research Analyst,SUV,49,Music,Plan 1
92021233,71,1,M,F,Sub-urban,2,4,Research Analyst,SUV,58,Music,Plan 1
52479353,51,3,M,G,Sub-urban,2,3,Research Analyst,SUV,18,Music,Plan 1
17322338,44,1,M,H,Sub-urban,2,1,Research Analyst,SUV,28,Music,Plan 1
60323375,60,3,M,J,Sub-urban,2,4,Research Analyst,SUV,55,Music,Plan 1
67970268,40,2,M,K,Sub-urban,2,2,Research Analyst,SUV,23,Music,Plan 1
61373425,28,2,M,L,Sub-urban,1,0,Research Analyst,SUV,8,Music,Plan 1
13335706,23,1,M,L,Sub-urban,1,1,Research Analyst,SUV,56,Music,Plan 1
11394239,51,2,M,K,Sub-urban,1,1,Research Analyst,SUV,16,Music,Plan 1
40822898,43,3,M,J,Sub-urban,2,4,Research Analyst,SUV,50,Music,Plan 1
32168733,52,2,M,H,Sub-urban,2,0,Research Analyst,SUV,55,Music,Plan 1
81046138,33,2,M,G,Sub-urban,2,0,Research Analyst,SUV,42,Music,Plan 1
25739607,22,1,M,F,Sub-urban,2,0,Research Analyst,SUV,23,Music,Plan 1
32491013,30,1,M,D,Sub-urban,2,1,Research Analyst,SUV,13,Music,Plan 1
77821635,66,1,M,S,Sub-urban,2,3,Research Analyst,Compact SUV,6,Music,Plan 5
32634097,75,2,M,A,Sub-urban,1,3,Research Analyst,Compact SUV,54,Music,Plan 5
87414368,65,3,M,R,Sub-urban,2,0,Research Analyst,Compact SUV,54,Music,Plan 5
30103298,56,2,M,T,Sub-urban,1,4,Research Analyst,Compact SUV,11,Music,Plan 5
99893825,56,2,M,Y,Sub-urban,2,3,Research Analyst,Compact SUV,29,Music,Plan 5
82743543,72,3,M,U,Sub-urban,1,0,Research Analyst,Compact SUV,31,Music,Plan 5
29463045,55,2,M,I,Sub-urban,1,4,Research Analyst,Compact SUV,51,Music,Plan 5
64476163,68,2,M,K,Sub-urban,1,3,Research Analyst,Compact SUV,13,Music,Plan 5
89468623,52,3,M,J,Sub-urban,1,3,Research Analyst,Compact SUV,17,Music,Plan 5
44678796,35,3,M,H,Sub-urban,2,1,Research Analyst,Compact SUV,12,Music,Plan 5
14761671,44,1,M,G,Sub-urban,1,3,Research Analyst,Compact SUV,37,Music,Plan 5
76923640,53,2,M,F,Sub-urban,2,0,Research Analyst,Compact SUV,21,Music,Plan 5
61754555,52,1,M,D,Sub-urban,1,4,Research Analyst,Compact SUV,32,Music,Plan 5
20471297,34,2,M,S,Sub-urban,1,3,Research Analyst,Compact SUV,12,Music,Plan 5
67923150,25,1,M,A,Sub-urban,1,4,Research Analyst,Compact SUV,15,Music,Plan 5
25774356,45,3,M,Z,Urban,1,2,Research Analyst,Compact SUV,51,Music,Plan 2
35912237,55,2,M,X,Urban,2,1,Research Analyst,Compact SUV,37,Music,Plan 2
27305254,48,1,M,C,Urban,1,1,Research Analyst,Compact SUV,10,Music,Plan 2
98264987,36,3,M,V,Urban,1,0,Research Analyst,Compact SUV,28,Music,Plan 2
44055281,45,3,M,B,Urban,2,2,Research Analyst,Compact SUV,22,Music,Plan 2
20591563,24,1,M,N,Urban,2,4,Research Analyst,Compact SUV,7,Music,Plan 2
38634067,44,3,M,M,Urban,2,4,Research Analyst,Compact SUV,34,Music,Plan 2
39692639,26,1,M,M,Urban,2,3,Research Analyst,Compact SUV,17,Music,Plan 2
54722781,42,3,M,N,Urban,2,4,Research Analyst,Compact SUV,18,Music,Plan 2
31839878,41,2,M,B,Urban,1,4,Research Analyst,Compact SUV,56,Music,Plan 2
90054604,70,2,M,V,Urban,2,3,Research Analyst,Compact SUV,25,Music,Plan 2
35800649,26,3,M,C,Urban,1,0,Research Analyst,Compact SUV,57,Music,Plan 2
17719551,49,1,M,X,Urban,1,3,Research Analyst,Compact SUV,13,Music,Plan 2
29548116,34,3,M,Z,Urban,1,1,Research Analyst,Compact SUV,8,Music,Plan 2
95687014,41,3,M,X,Urban,2,2,Research Analyst,Compact SUV,19,Music,Plan 2
19328199,28,1,M,C,Urban,1,4,Research Analyst,Compact SUV,51,Music,Plan 2
99764130,60,3,M,V,Urban,1,4,Research Analyst,Compact SUV,42,Music,Plan 2
71769068,62,3,M,B,Urban,1,1,Research Analyst,Compact SUV,28,Music,Plan 2
24225416,54,1,M,N,Urban,2,1,Research Analyst,Compact SUV,53,Music,Plan 2
71254072,66,2,M,M,Urban,2,0,Research Analyst,Compact SUV,7,Music,Plan 2
11012607,49,2,M,M,Urban,2,0,Research Analyst,Car,23,Music,Plan 5
12985341,52,2,M,N,Urban,1,4,Research Analyst,Car,34,Music,Plan 5
47069489,36,2,M,B,Urban,2,0,Research Analyst,Car,12,Music,Plan 5
31603424,70,2,M,V,Urban,2,0,Research Analyst,Car,58,Music,Plan 5
96243517,36,1,M,C,Urban,1,4,Research Analyst,Car,19,Music,Plan 5
95615958,39,2,M,X,Urban,1,2,Research Analyst,Car,32,Music,Plan 5
39679959,29,3,M,Z,Urban,2,4,Research Analyst,Car,54,Music,Plan 5
90489350,20,1,M,A,Sub-urban,2,2,Research Analyst,Car,10,Music,Plan 5
48564237,71,2,M,S,Sub-urban,1,2,Research Analyst,Car,10,Music,Plan 5
73680849,66,3,M,D,Sub-urban,2,3,Research Analyst,Car,9,Music,Plan 5
51604539,42,3,M,F,Sub-urban,2,1,Research Analyst,Car,21,Music,Plan 5
46687553,23,3,M,G,Sub-urban,1,0,Research Analyst,Car,28,Music,Plan 5
41764600,29,2,M,H,Sub-urban,2,3,Research Analyst,Car,17,Music,Plan 5
91478435,49,2,M,J,Sub-urban,2,1,Research Analyst,Car,17,Music,Plan 5
74803072,47,1,M,K,Sub-urban,2,3,Research Analyst,Car,8,Music,Plan 5
87166208,27,2,M,L,Sub-urban,2,0,Research Analyst,Car,39,Music,Plan 5
63846798,40,3,M,L,Sub-urban,1,0,Research Analyst,Car,60,Music,Plan 5
92815812,29,2,M,K,Sub-urban,2,3,Research Analyst,Car,53,Music,Plan 5
33257636,43,2,M,J,Sub-urban,1,4,Research Analyst,Car,12,Music,Plan 5
31398218,22,2,M,H,Sub-urban,1,0,Research Analyst,Car,12,Music,Plan 5
56957990,66,1,M,G,Sub-urban,2,0,Research Analyst,Car,31,Music,Plan 5
89861694,72,1,M,F,Sub-urban,2,1,Research Analyst,Car,45,Music,Plan 5
51317258,30,1,M,D,Sub-urban,2,0,Research Analyst,Car,34,Music,Plan 5
39625994,68,3,M,S,Sub-urban,2,3,Research Analyst,Car,40,Music,Plan 5
34828357,47,3,M,A,Sub-urban,2,3,Research Analyst,Car,35,Music,Plan 5
56664213,33,3,M,M,Urban,1,3,Research Analyst,Car,31,Music,Plan 5
58055045,22,3,M,T,Sub-urban,1,3,Research Analyst,Car,36,Music,Plan 5
37489690,30,1,M,T,Sub-urban,2,0,Research Analyst,Car,8,Music,Plan 5
97894135,22,2,M,T,Sub-urban,1,0,Research Analyst,Car,30,Music,Plan 5
55224304,21,3,M,T,Sub-urban,2,3,Research Analyst,Car,46,Music,Plan 5
92407479,65,3,M,W,Sub-urban,1,4,Research Analyst,Car,23,Music,Plan 5
74194584,35,1,M,E,Sub-urban,1,3,Research Analyst,Car,45,Music,Plan 5
72387120,68,2,M,R,Sub-urban,2,0,Research Analyst,Car,46,Music,Plan 5
28707428,69,3,M,R,Sub-urban,2,4,Research Analyst,Car,31,Music,Plan 5
20580846,70,2,M,R,Sub-urban,1,3,Research Analyst,Car,28,Music,Plan 5
34046558,37,1,M,R,Sub-urban,1,3,Research Analyst,Car,17,Music,Plan 5
52552254,31,2,M,R,Sub-urban,1,3,Research Analyst,Car,26,Music,Plan 5
59885075,45,2,M,R,Sub-urban,2,4,Research Analyst,Car,17,Music,Plan 5
66777407,67,1,M,T,Sub-urban,1,0,Research Analyst,Car,43,Music,Plan 5
50962288,69,2,M,V,Urban,1,1,Research Analyst,Car,57,Music,Plan 5
38652339,22,2,M,B,Urban,1,4,Research Analyst,Car,33,Music,Plan 5
74233672,19,1,M,G,Sub-urban,1,4,Research Analyst,Car,17,Music,Plan 5
39898626,54,1,M,C,Urban,2,3,Research Analyst,Car,18,Music,Plan 5
11468841,39,3,M,D,Sub-urban,2,2,Research Analyst,SUV,19,Music,Plan 1
47282771,50,3,M,B,Urban,1,3,Research Analyst,Compact SUV,59,Music,Plan 2
98027999,59,2,M,R,Sub-urban,2,1,Research Analyst,Car,55,Music,Plan 5
91993967,38,1,M,R,Sub-urban,1,2,Research Analyst,Pick up truck,39,Music,Plan 4
63658112,40,3,M,R,Sub-urban,1,2,Research Analyst,Pick up truck,30,Music,Plan 4
78323944,33,2,M,T,Sub-urban,1,1,Research Analyst,Pick up truck,37,Music,Plan 4
49569318,20,1,M,V,Urban,2,0,Research Analyst,Pick up truck,13,Music,Plan 5
43002470,53,3,M,B,Urban,1,4,Research Analyst,Pick up truck,44,Music,Plan 5
95169392,28,1,M,G,Sub-urban,2,3,Research Analyst,Pick up truck,32,Music,Plan 4
71803152,75,3,M,C,Urban,2,1,Research Analyst,Pick up truck,37,Music,Plan 5
66326540,41,3,M,D,Sub-urban,2,2,Research Analyst,Pick up truck,58,Music,Plan 4
12904936,55,3,M,B,Urban,2,2,Research Analyst,Pick up truck,9,Music,Plan 5
58361792,73,2,M,X,Urban,1,1,Research Analyst,Pick up truck,44,Music,Plan 5
90107394,19,1,M,T,Sub-urban,2,1,Research Analyst,Pick up truck,7,Music,Plan 4
48064990,62,3,M,R,Sub-urban,2,4,Research Analyst,Pick up truck,53,Music,Plan 4
84568046,22,2,M,E,Sub-urban,1,4,Research Analyst,Pick up truck,11,Music,Plan 4
96342896,38,3,M,W,Sub-urban,1,3,Research Analyst,Pick up truck,56,Music,Plan 4
50602208,25,2,M,Q,Sub-urban,1,0,Research Analyst,Pick up truck,31,Music,Plan 4
53541756,32,2,M,B,Urban,2,1,Research Analyst,Pick up truck,50,Music,Plan 5
84509702,32,2,M,K,Sub-urban,1,3,Research Analyst,Pick up truck,54,Music,Plan 4
68310731,31,2,M,L,Sub-urban,2,4,Research Analyst,Pick up truck,50,Music,Plan 4
80603372,56,3,M,M,Urban,2,3,Research Analyst,Pick up truck,32,Music,Plan 5
87479792,73,2,M,M,Urban,1,3,Research Analyst,Pick up truck,14,Music,Plan 5
19679314,51,3,M,M,Urban,1,4,Research Analyst,Pick up truck,38,Music,Plan 5
94635853,29,2,M,M,Urban,2,1,Research Analyst,Pick up truck,48,Music,Plan 5
29302883,44,2,M,M,Urban,1,0,Research Analyst,Pick up truck,52,Music,Plan 5
91216280,41,1,M,M,Urban,2,4,Research Analyst,Pick up truck,55,Music,Plan 5
96580413,22,1,M,M,Urban,1,4,Research Analyst,Pick up truck,60,Music,Plan 5
49678657,58,2,M,T,Sub-urban,2,4,Research Analyst,Pick up truck,26,Music,Plan 4
